pos=8057aa60 len=476 sym=VFiPFPATH_parseShortNameNumeric
pos=8057ac40 len=100 sym=VFiPFPATH_CheckExtShortNameSignature
pos=8057acb0 len=792 sym=VFiPFPATH_CheckExtShortName
pos=8057b170 len=120 sym=VFiPFPATH_AdjustExtShortName
pos=8057b3a0 len=236 sym=VFiPFSEC_ReadData
pos=8057b720 len=328 sym=VFiPFSEC_WriteData
pos=8057bbd0 len=260 sym=VFiPFVOL_p_unmount
pos=8057bce0 len=396 sym=VFiPFVOL_InitModule
pos=8057be70 len=444 sym=VFiPFVOL_CheckForRead
pos=8057c030 len=468 sym=VFiPFVOL_CheckForWrite
pos=8057c210 len=456 sym=VFiPFVOL_GetCurrentDir
pos=8057c3e0 len=344 sym=VFiPFVOL_SetCurrentVolume
pos=8057c540 len=352 sym=VFiPFVOL_GetCurrentVolume
pos=8057c6a0 len=84 sym=VFiPFVOL_GetVolumeFromDrvChar
pos=8057c700 len=68 sym=VFiPFVOL_LoadVolumeLabelFromBuf
pos=8057c750 len=16 sym=VFiPFVOL_errnum
pos=8057c760 len=672 sym=VFiPFVOL_getdev
pos=8057ca00 len=1524 sym=VFiPFVOL_attach
pos=8057d000 len=284 sym=VFiPFVOL_detach
pos=8057d120 len=496 sym=VFiPFVOL_unmount
pos=8057d4d0 len=600 sym=VFiPFCODE_CP932_Unicode2OEM
pos=8057d770 len=120 sym=VFiPFCODE_CP932_isOEMMBchar
pos=8057d810 len=180 sym=VFiPFAPI_ParseOpenModeString
pos=8057d910 len=16 sym=VFiPFAPI_convertReturnValue
pos=8057d920 len=24 sym=VFiPFAPI_convertReturnValue2NULL
pos=8057d940 len=36 sym=VFiPFAPI_convertReturnValue4unmount
pos=8057ddb0 len=200 sym=VFInitEx
pos=8057e350 len=140 sym=VFSeekFile
pos=8057e3e0 len=156 sym=VFReadFile
pos=8057e480 len=140 sym=VFWriteFile
pos=8057e5c0 len=156 sym=VFGetFileSizeByFd
pos=8057e7f0 len=96 sym=VFGetLastError
pos=8057e8d0 len=224 sym=VFiPath2HandleIndex
pos=8057e9b0 len=388 sym=VFSysInit
pos=8057eb50 len=136 sym=VFSysCheckExistPrfFile
pos=8057ebf0 len=352 sym=VFiSysCheckExistPrfFileNANDFlashCommon
pos=8057f020 len=112 sym=VFSysSetSyncMode
pos=8057f07c len=12 sym=NWC24SetCHJumpOptions
pos=8057f090 len=712 sym=VFSysMountDrv
pos=8057f360 len=336 sym=VFSysUnmountDrv
pos=8057f4b0 len=44 sym=VFSysGetHandleP
pos=8057f4e0 len=104 sym=VFSysPDMDisk2HandleIdx
pos=8057f740 len=344 sym=VFSysUnsetDevice
pos=8057f8a0 len=64 sym=VFSysGetDriveP
pos=8057f8e0 len=108 sym=VFSysPDMDisk2DriveP
pos=8057fb80 len=236 sym=VFSysCloseFile
pos=8057fc70 len=268 sym=VFSysSeekFile
pos=8057ff00 len=272 sym=VFSysWriteFile
pos=80580200 len=104 sym=VFSysGetFileSizeByFd
pos=80580270 len=264 sym=VFSysGetDriveFreeSize
pos=805803a0 len=72 sym=VFSysGetLastDeviceError
pos=805803f0 len=176 sym=VFSysGetLastDeviceError_current
pos=805805f0 len=260 sym=dHash_InitHashTable
pos=80580700 len=408 sym=dHash_SearchHashW
pos=805808a0 len=96 sym=dHash_GetArg
pos=80580900 len=488 sym=dHash_SetArg
pos=80580c40 len=104 sym=dCommon_DevideBuff32
pos=80580d30 len=76 sym=dCommon_MakeFsInfoSec
pos=80580d80 len=16 sym=dCommon_GetPhysicalOffset
pos=80580d90 len=136 sym=dCommon_GetNiceFatType
pos=80580e20 len=20 sym=dCommon_GetReservedSecFromFatType
pos=80580e40 len=28 sym=dCommon_GetRootEntNumFromFatType
pos=80581370 len=236 sym=dCommon_initDriveInfo
pos=80581460 len=84 sym=dCommon_getFileSizeFromDisk
pos=805814c0 len=88 sym=dCommon_setFileSizeToDisk
pos=80581520 len=84 sym=dCommon_getLastDeviceErrorFromDisk
pos=80581580 len=88 sym=dCommon_setLastDeviceErrorToDisk
pos=805815f0 len=88 sym=dCommon_setFatTypeToDisk
pos=80581650 len=84 sym=dCommon_getResvSecNumFromDisk
pos=805816b0 len=88 sym=dCommon_setResvSecNumToDisk
pos=80581710 len=84 sym=dCommon_getRootEntNumFromDisk
pos=80581770 len=88 sym=dCommon_setRootEntNumToDisk
pos=80582d70 len=108 sym=nanddrv_mount
pos=80591f70 len=60 sym=VFiSysDestroyHandleTable
pos=8059d0e0 len=8 sym=__SCGetConfBufSize
pos=8059e390 len=188 sym=SetAlternateChar__Q44nw4r2ut6detail11ResFontBaseFUs
pos=8059e4b0 len=276 sym=GetCharWidths__Q44nw4r2ut6detail11ResFontBaseCFUs
pos=8059e5d0 len=196 sym=GetGlyph__Q44nw4r2ut6detail11ResFontBaseCFPQ34nw4r2ut5GlyphUs
pos=8059e6a0 len=188 sym=HasGlyph__Q44nw4r2ut6detail11ResFontBaseCFUs
pos=8059e9f0 len=328 sym=SetResource__Q34nw4r2ut7ResFontFPv
pos=8059ec60 len=896 sym=__ct__Q34nw4r2ut10CharWriterFv
pos=8059f020 len=196 sym=SetFontSize__Q34nw4r2ut10CharWriterFff
pos=8059f0f0 len=120 sym=SetFontSize__Q34nw4r2ut10CharWriterFf
pos=8059f170 len=96 sym=GetFontWidth__Q34nw4r2ut10CharWriterCFv
pos=8059f1d0 len=96 sym=GetFontHeight__Q34nw4r2ut10CharWriterCFv
pos=8059f230 len=96 sym=GetFontAscent__Q34nw4r2ut10CharWriterCFv
pos=8059f290 len=304 sym=Print__Q34nw4r2ut10CharWriterFUs
pos=8059f3c0 len=636 sym=PrintGlyph__Q34nw4r2ut10CharWriterFfffRCQ34nw4r2ut5Glyph
pos=8059f9e0 len=748 sym=SetupGXWithColorMapping__Q34nw4r2ut10CharWriterFQ34nw4r2ut5ColorQ34nw4r2ut5Color
pos=8059fcd0 len=536 sym=SetupGXForI__Q34nw4r2ut10CharWriterFv
pos=805a1620 len=1468 sym=CalcLineRectImpl__Q34nw4r2ut17TextWriterBase<c>FPQ34nw4r2ut4RectPPCci
pos=805a1bf0 len=272 sym=CalcStringRectImpl__Q34nw4r2ut17TextWriterBase<c>FPQ34nw4r2ut4RectPCci
pos=805a1d00 len=2052 sym=PrintImpl__Q34nw4r2ut17TextWriterBase<c>FPCcib
pos=805a3f80 len=1468 sym=CalcLineRectImpl__Q34nw4r2ut17TextWriterBase<w>FPQ34nw4r2ut4RectPPCwi
pos=805a4540 len=288 sym=CalcStringRectImpl__Q34nw4r2ut17TextWriterBase<w>FPQ34nw4r2ut4RectPCwi
pos=805a67f0 len=152 sym=Log__Q34nw4r2db6detailFPCce
pos=805a6890 len=360 sym=VPanic__Q24nw4r2dbFPCciPCcP16__va_list_structb
pos=805a6a00 len=148 sym=Panic__Q24nw4r2dbFPCciPCce
pos=805a6aa0 len=412 sym=Warning__Q24nw4r2dbFPCciPCce
pos=805a6e40 len=296 sym=__ct__Q34nw4r3lyt4PaneFPCQ44nw4r3lyt3res4Pane
pos=805a6f70 len=316 sym=__dt__Q34nw4r3lyt4PaneFv
pos=805a70b0 len=60 sym=SetName__Q34nw4r3lyt4PaneFPCc
pos=805a71a0 len=36 sym=GetColorElement__Q34nw4r3lyt4PaneCFUl
pos=805a71d0 len=36 sym=SetColorElement__Q34nw4r3lyt4PaneFUlUc
pos=805a7220 len=168 sym=FindPaneByName__Q34nw4r3lyt4PaneFPCcb
pos=805a72d0 len=180 sym=FindMaterialByName__Q34nw4r3lyt4PaneFPCcb
pos=805a7390 len=760 sym=CalculateMtx__Q34nw4r3lyt4PaneFRCQ34nw4r3lyt8DrawInfo
pos=805a7690 len=132 sym=Draw__Q34nw4r3lyt4PaneFRCQ34nw4r3lyt8DrawInfo
pos=805a7730 len=140 sym=Animate__Q34nw4r3lyt4PaneFUl
pos=805a77c0 len=180 sym=AnimateSelf__Q34nw4r3lyt4PaneFUl
pos=805a7950 len=96 sym=UnbindAnimationSelf__Q34nw4r3lyt4PaneFPQ34nw4r3lyt13AnimTransform
pos=805a7a10 len=256 sym=SetAnimationEnable__Q34nw4r3lyt4PaneFPQ34nw4r3lyt13AnimTransformbb
pos=805a7b10 len=256 sym=SetAnimationEnable__Q34nw4r3lyt4PaneFRCQ34nw4r3lyt12AnimResourcebb
pos=805a7c10 len=88 sym=LoadMtx__Q34nw4r3lyt4PaneFRCQ34nw4r3lyt8DrawInfo
pos=805a7c70 len=200 sym=GetVtxPos__Q34nw4r3lyt4PaneCFv
pos=805a7d70 len=32 sym=GetMaterial__Q34nw4r3lyt4PaneCFUl
pos=805a7d90 len=188 sym=FindExtUserDataByName__Q34nw4r3lyt4PaneFPCc
pos=805a7e60 len=276 sym=__ct__Q34nw4r3lyt5GroupFPCQ44nw4r3lyt3res5GroupPQ34nw4r3lyt4Pane
pos=805a7f80 len=172 sym=__dt__Q34nw4r3lyt5GroupFv
pos=805a8030 len=204 sym=__dt__Q34nw4r3lyt14GroupContainerFv
pos=805a8380 len=204 sym=IsIncludeAnimationGroupRef__Q34nw4r3lyt24@unnamed@lyt_layout_cpp@FPQ34nw4r3lyt14GroupContainerPCQ34nw4r3lyt17AnimationGroupRefUsbPQ34nw4r3lyt4Pane
pos=805a8450 len=56 sym=__ct__Q34nw4r3lyt6LayoutFv
pos=805a8490 len=296 sym=__dt__Q34nw4r3lyt6LayoutFv
pos=805a85c0 len=844 sym=Build__Q34nw4r3lyt6LayoutFPCvPQ34nw4r3lyt16ResourceAccessor
pos=805a8910 len=128 sym=CreateAnimTransform__Q34nw4r3lyt6LayoutFv
pos=805a8990 len=88 sym=CreateAnimTransform__Q34nw4r3lyt6LayoutFPCvPQ34nw4r3lyt16ResourceAccessor
pos=805a89f0 len=132 sym=CreateAnimTransform__Q34nw4r3lyt6LayoutFRCQ34nw4r3lyt12AnimResourcePQ34nw4r3lyt16ResourceAccessor
pos=805a8a80 len=40 sym=BindAnimation__Q34nw4r3lyt6LayoutFPQ34nw4r3lyt13AnimTransform
pos=805a8ae0 len=20 sym=UnbindAllAnimation__Q34nw4r3lyt6LayoutFv
pos=805a8b00 len=668 sym=BindAnimationAuto__Q34nw4r3lyt6LayoutFRCQ34nw4r3lyt12AnimResourcePQ34nw4r3lyt16ResourceAccessor
pos=805a8da0 len=36 sym=SetAnimationEnable__Q34nw4r3lyt6LayoutFPQ34nw4r3lyt13AnimTransformb
pos=805a8e30 len=56 sym=GetLayoutRect__Q34nw4r3lyt6LayoutCFv
pos=805a8e70 len=440 sym=SetTagProcessor__Q34nw4r3lyt6LayoutFPQ34nw4r2ut19TagProcessorBase<w>
pos=805a9230 len=332 sym=__ct__Q34nw4r3lyt7PictureFPCQ44nw4r3lyt3res7PictureRCQ34nw4r3lyt11ResBlockSet
pos=805a9380 len=216 sym=__dt__Q34nw4r3lyt7PictureFv
pos=805a9460 len=436 sym=Append__Q34nw4r3lyt7PictureFRCQ34nw4r3lyt6TexMap
pos=805a9620 len=20 sym=GetVtxColor__Q34nw4r3lyt7PictureCFUl
pos=805a9640 len=44 sym=SetVtxColor__Q34nw4r3lyt7PictureFUlQ34nw4r2ut5Color
pos=805a9670 len=24 sym=GetVtxColorElement__Q34nw4r3lyt7PictureCFUl
pos=805a9690 len=24 sym=SetVtxColorElement__Q34nw4r3lyt7PictureFUlUc
pos=805a96b0 len=220 sym=DrawSelf__Q34nw4r3lyt7PictureFRCQ34nw4r3lyt8DrawInfo
pos=805a97b0 len=748 sym=__ct__Q34nw4r3lyt7TextBoxFPCQ44nw4r3lyt3res7TextBoxRCQ34nw4r3lyt11ResBlockSet
pos=805a9aa0 len=416 sym=__dt__Q34nw4r3lyt7TextBoxFv
pos=805a9c40 len=20 sym=GetVtxColor__Q34nw4r3lyt7TextBoxCFUl
pos=805a9c60 len=60 sym=SetVtxColor__Q34nw4r3lyt7TextBoxFUlQ34nw4r2ut5Color
pos=805a9ca0 len=24 sym=GetVtxColorElement__Q34nw4r3lyt7TextBoxCFUl
pos=805a9cc0 len=24 sym=SetVtxColorElement__Q34nw4r3lyt7TextBoxFUlUc
pos=805a9da0 len=1412 sym=DrawSelf__Q34nw4r3lyt7TextBoxFRCQ34nw4r3lyt8DrawInfo
pos=805aa330 len=992 sym=CalcLineRectImpl<w>__Q34nw4r3lyt25@unnamed@lyt_textBox_cpp@FPQ34nw4r2ut4RectPQ34nw4r2ut17TextWriterBase<w>PCwifPb_i
pos=805aa710 len=200 sym=AllocStringBuffer__Q34nw4r3lyt7TextBoxFUs
pos=805aa7e0 len=76 sym=FreeStringBuffer__Q34nw4r3lyt7TextBoxFv
pos=805aa830 len=220 sym=SetString__Q34nw4r3lyt7TextBoxFPCwUs
pos=805aa9f0 len=292 sym=SetFont__Q34nw4r3lyt7TextBoxFPCQ34nw4r2ut4Font
pos=805aab20 len=132 sym=LoadMtx__Q34nw4r3lyt7TextBoxFRCQ34nw4r3lyt8DrawInfo
pos=805aabb0 len=676 sym=GetTextDrawRect__Q34nw4r3lyt7TextBoxCFPQ34nw4r2ut17TextWriterBase<w>
pos=805aae60 len=468 sym=CalcStringRectImpl<w>__Q34nw4r3lyt25@unnamed@lyt_textBox_cpp@FPQ34nw4r2ut4RectPQ34nw4r2ut17TextWriterBase<w>PCwif_v
pos=805ab060 len=644 sym=__ct__Q34nw4r3lyt6WindowFPCQ44nw4r3lyt3res6WindowRCQ34nw4r3lyt11ResBlockSet
pos=805ab2f0 len=324 sym=__dt__Q34nw4r3lyt6WindowFv
pos=805ab440 len=252 sym=FindMaterialByName__Q34nw4r3lyt6WindowFPCcb
pos=805ab540 len=20 sym=GetVtxColor__Q34nw4r3lyt6WindowCFUl
pos=805ab560 len=44 sym=SetVtxColor__Q34nw4r3lyt6WindowFUlQ34nw4r2ut5Color
pos=805ab590 len=24 sym=GetVtxColorElement__Q34nw4r3lyt6WindowCFUl
pos=805ab5b0 len=24 sym=SetVtxColorElement__Q34nw4r3lyt6WindowFUlUc
pos=805ab5d0 len=472 sym=DrawSelf__Q34nw4r3lyt6WindowFRCQ34nw4r3lyt8DrawInfo
pos=805ab7b0 len=144 sym=AnimateSelf__Q34nw4r3lyt6WindowFUl
pos=805ab840 len=144 sym=UnbindAnimationSelf__Q34nw4r3lyt6WindowFPQ34nw4r3lyt13AnimTransform
pos=805ab8d0 len=268 sym=DrawContent__Q34nw4r3lyt6WindowFRCQ34nw4r4math4VEC2RCQ34nw4r3lyt15WindowFrameSizeUc
pos=805ab9e0 len=1552 sym=DrawFrame__Q34nw4r3lyt6WindowFRCQ34nw4r4math4VEC2RCQ44nw4r3lyt6Window5FrameRCQ34nw4r3lyt15WindowFrameSizeUc
pos=805abff0 len=1844 sym=DrawFrame4__Q34nw4r3lyt6WindowFRCQ34nw4r4math4VEC2PCQ44nw4r3lyt6Window5FrameRCQ34nw4r3lyt15WindowFrameSizeUc
pos=805ac730 len=3624 sym=DrawFrame8__Q34nw4r3lyt6WindowFRCQ34nw4r4math4VEC2PCQ44nw4r3lyt6Window5FrameRCQ34nw4r3lyt15WindowFrameSizeUc
pos=805ad560 len=16 sym=GetMaterialNum__Q34nw4r3lyt6WindowCFv
pos=805ad570 len=44 sym=GetMaterial__Q34nw4r3lyt6WindowCFUl
pos=805ad5a0 len=40 sym=GetFrameMaterial__Q34nw4r3lyt6WindowCFUl
pos=805ad7e0 len=512 sym=SetIndTexMtx__Q34nw4r3lyt26@unnamed@lyt_material_cpp@F14_GXIndTexMtxIDPA3_Cf
pos=805ae0b0 len=12 sym=GetTexMapNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae0c0 len=12 sym=GetTexSRTNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae0d0 len=12 sym=GetTexCoordGenNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae0e0 len=12 sym=GetChanCtrlNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae0f0 len=12 sym=GetMatColNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae100 len=12 sym=HasTevSwapTable__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae110 len=12 sym=HasAlphaCompare__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae120 len=12 sym=HasBlendMode__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae130 len=12 sym=GetIndTexSRTNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae140 len=12 sym=GetIndTexStageNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae150 len=12 sym=GetTevStageNum__Q44nw4r3lyt3res19MaterialResourceNumCFv
pos=805ae160 len=20 sym=SetWrapMode__Q34nw4r3lyt6TexMapF14_GXTexWrapMode14_GXTexWrapMode
pos=805ae180 len=12 sym=GetWarpModeS__Q44nw4r3lyt3res6TexMapCFv
pos=805ae190 len=12 sym=GetWarpModeT__Q44nw4r3lyt3res6TexMapCFv
pos=805ae1a0 len=20 sym=SetFilter__Q34nw4r3lyt6TexMapF12_GXTexFilter12_GXTexFilter
pos=805ae1c0 len=20 sym=GetMinFilter__Q44nw4r3lyt3res6TexMapCFv
pos=805ae1e0 len=20 sym=GetMagFilter__Q44nw4r3lyt3res6TexMapCFv
pos=805ae2a0 len=44 sym=__as__Q34nw4r3lyt6TexSRTFRCQ34nw4r3lyt6TexSRT
pos=805ae300 len=100 sym=__as__Q34nw4r3lyt8TevStageFRCQ34nw4r3lyt8TevStage
pos=805ae460 len=16 sym=Min<Uc>__Q34nw4r2ut26@unnamed@lyt_material_cpp@FUcUc_Uc
pos=805ae4a0 len=112 sym=Init__Q34nw4r3lyt8MaterialFv
pos=805ae510 len=172 sym=__dt__Q34nw4r3lyt8MaterialFv
pos=805ae5c0 len=1676 sym=ReserveGXMem__Q34nw4r3lyt8MaterialFUcUcUcUcbUcUcbbbb
pos=805aef40 len=60 sym=SetName__Q34nw4r3lyt8MaterialFPCc
pos=805aef80 len=144 sym=SetTextureNum__Q34nw4r3lyt8MaterialFUc
pos=805af010 len=136 sym=SetTexCoordGenNum__Q34nw4r3lyt8MaterialFUc
pos=805af0a0 len=292 sym=SetTevStageNum__Q34nw4r3lyt8MaterialFUc
pos=805af1d0 len=196 sym=SetIndStageNum__Q34nw4r3lyt8MaterialFUc
pos=805af2a0 len=440 sym=SetColorElement__Q34nw4r3lyt8MaterialFUls
pos=805af460 len=3592 sym=SetupGX__Q34nw4r3lyt8MaterialFbUc
pos=805b0270 len=32 sym=BindAnimation__Q34nw4r3lyt8MaterialFPQ34nw4r3lyt13AnimTransform
pos=805b02c0 len=120 sym=Animate__Q34nw4r3lyt8MaterialFv
pos=805b03f0 len=76 sym=SetAnimationEnable__Q34nw4r3lyt8MaterialFRCQ34nw4r3lyt12AnimResourceb
pos=805b05a0 len=28 sym=Get__Q34nw4r3lyt6TexMapCFP10_GXTlutObj
pos=805b05c0 len=332 sym=Set__Q34nw4r3lyt6TexMapFRC9_GXTexObj
pos=805b0710 len=208 sym=ReplaceImage__Q34nw4r3lyt6TexMapFP10TPLPaletteUl
pos=805b0990 len=444 sym=GetHermiteCurveValue__Q34nw4r3lyt27@unnamed@lyt_animation_cpp@FfPCQ44nw4r3lyt3res10HermiteKeyUl
pos=805b0b80 len=52 sym=__ct__Q34nw4r3lyt18AnimTransformBasicFv
pos=805b0bc0 len=132 sym=__dt__Q34nw4r3lyt18AnimTransformBasicFv
pos=805b0c50 len=20 sym=SetResource__Q34nw4r3lyt18AnimTransformBasicFPCQ44nw4r3lyt3res14AnimationBlockPQ34nw4r3lyt16ResourceAccessor
pos=805b0c70 len=364 sym=SetResource__Q34nw4r3lyt18AnimTransformBasicFPCQ44nw4r3lyt3res14AnimationBlockPQ34nw4r3lyt16ResourceAccessorUs
pos=805b0de0 len=460 sym=Bind__Q34nw4r3lyt18AnimTransformBasicFPQ34nw4r3lyt4Panebb
pos=805b0fb0 len=280 sym=Bind__Q34nw4r3lyt18AnimTransformBasicFPQ34nw4r3lyt8Materialb
pos=805b15c0 len=260 sym=Set__Q34nw4r3lyt12AnimResourceFPCv
pos=805b16d0 len=28 sym=GetGroupNum__Q34nw4r3lyt12AnimResourceCFv
pos=805b16f0 len=32 sym=GetGroupArray__Q34nw4r3lyt12AnimResourceCFv
pos=805b1710 len=32 sym=IsDescendingBind__Q34nw4r3lyt12AnimResourceCFv
pos=805b1730 len=28 sym=GetAnimationShareInfoNum__Q34nw4r3lyt12AnimResourceCFv
pos=805b1750 len=32 sym=GetAnimationShareInfoArray__Q34nw4r3lyt12AnimResourceCFv
pos=805b1770 len=216 sym=CalcAnimationNum__Q34nw4r3lyt12AnimResourceCFPQ34nw4r3lyt4Paneb
pos=805b1850 len=104 sym=CalcAnimationNum__Q34nw4r3lyt12AnimResourceCFPQ34nw4r3lyt5Groupb
pos=805b18c0 len=56 sym=Init__Q44nw4r3lyt6detail12AnimPaneTreeFv
pos=805b1900 len=608 sym=Set__Q44nw4r3lyt6detail12AnimPaneTreeFPQ34nw4r3lyt4PaneRCQ34nw4r3lyt12AnimResource
pos=805b1b60 len=488 sym=Bind__Q44nw4r3lyt6detail12AnimPaneTreeCFPQ34nw4r3lyt6LayoutPQ34nw4r3lyt4PanePQ34nw4r3lyt16ResourceAccessor
pos=805b1d90 len=64 sym=FindAnimationLink__Q34nw4r3lyt6detailFPQ34nw4r2ut38LinkList<Q34nw4r3lyt13AnimationLink,0>RCQ34nw4r3lyt12AnimResource
pos=805b1f20 len=40 sym=TestFileHeader__Q34nw4r3lyt6detailFRCQ44nw4r3lyt3res16BinaryFileHeaderUl
pos=805b1f70 len=80 sym=Free__Q44nw4r3lyt6detail11TexCoordAryFv
pos=805b1fc0 len=148 sym=Reserve__Q44nw4r3lyt6detail11TexCoordAryFUc
pos=805b2060 len=236 sym=SetSize__Q44nw4r3lyt6detail11TexCoordAryFUc
pos=805b2390 len=1376 sym=DrawQuad__Q34nw4r3lyt6detailFRCQ34nw4r4math4VEC2RCQ34nw4r3lyt4SizeUcPA4_CQ34nw4r4math4VEC2PCQ34nw4r2ut5Color
pos=805b2ab0 len=8 sym=PPCMfhid0
pos=805b2ad0 len=8 sym=PPCMfl2cr
pos=805b2ae0 len=8 sym=PPCMtl2cr
pos=805b2af0 len=8 sym=PPCMtdec
pos=805b2b10 len=20 sym=PPCHalt
pos=805b2b30 len=8 sym=PPCMtmmcr0
pos=805b2b40 len=8 sym=PPCMtmmcr1
pos=805b2b50 len=8 sym=PPCMtpmc1
pos=805b2b60 len=8 sym=PPCMtpmc2
pos=805b2b70 len=8 sym=PPCMtpmc3
pos=805b2b80 len=8 sym=PPCMtpmc4
pos=805b2b90 len=32 sym=PPCMffpscr
pos=805b2bb0 len=40 sym=PPCMtfpscr
pos=805b2be0 len=8 sym=PPCMfhid2
pos=805b2bf0 len=8 sym=PPCMthid2
pos=805b2c00 len=12 sym=PPCMfwpar
pos=805b2c10 len=8 sym=PPCMtwpar
pos=805b2c20 len=40 sym=PPCDisableSpeculation
pos=805b2c50 len=8 sym=PPCSetFpNonIEEEMode
pos=805b2cb0 len=296 sym=__OSFPRInit
pos=805b2de0 len=108 sym=__OSGetIOSRev
pos=805b2e50 len=596 sym=OSGetConsoleType
pos=805b30b0 len=476 sym=ClearArena
pos=805b3290 len=484 sym=ClearMEM2Arena
pos=805b3480 len=60 sym=InquiryCallback
pos=805b34c0 len=676 sym=ReportOSInfo
pos=805b3cd0 len=532 sym=OSExceptionInit
pos=805b3f20 len=4 sym=__OSDBJump
pos=805b3f30 len=20 sym=__OSSetExceptionHandler
pos=805b3f50 len=16 sym=__OSGetExceptionHandler
pos=805b3f60 len=156 sym=OSExceptionVector
pos=805b4000 len=88 sym=OSDefaultExceptionHandler
pos=805b4060 len=84 sym=__OSPSInit
pos=805b40c0 len=16 sym=__OSGetDIConfig
pos=805b40e0 len=132 sym=OSGetAppGamename
pos=805b4190 len=88 sym=__OSInitAlarm
pos=805b4200 len=592 sym=InsertAlarm
pos=805b4450 len=112 sym=OSSetAlarm
pos=805b44c0 len=132 sym=OSSetPeriodicAlarm
pos=805b4550 len=280 sym=OSCancelAlarm
pos=805b4670 len=556 sym=DecrementerExceptionCallback
pos=805b48f0 len=176 sym=OSCancelAlarms
pos=805b49a0 len=140 sym=OnReset
pos=805b4a50 len=16 sym=__OSSetInternalAlarmUserData
pos=805b4b10 len=176 sym=DLInsert
pos=805b4cc0 len=120 sym=OSFreeToHeap
pos=805b4d50 len=112 sym=OSInitAlloc
pos=805b4dc0 len=112 sym=OSCreateHeap
pos=805b5150 len=464 sym=__OSInitAudioSystem
pos=805b53f0 len=20 sym=DCEnable
pos=805b5410 len=44 sym=DCInvalidateRange
pos=805b5440 len=48 sym=DCFlushRange
pos=805b5470 len=48 sym=DCStoreRange
pos=805b54a0 len=44 sym=DCFlushRangeNoSync
pos=805b54d0 len=44 sym=DCStoreRangeNoSync
pos=805b5500 len=44 sym=DCZeroRange
pos=805b5530 len=52 sym=ICInvalidateRange
pos=805b5570 len=16 sym=ICFlashInvalidate
pos=805b5580 len=20 sym=ICEnable
pos=805b55a0 len=40 sym=LCDisable
pos=805b55d0 len=328 sym=DMAErrorHandler
pos=805b5810 len=292 sym=__OSLoadFPUContext
pos=805b5940 len=296 sym=__OSSaveFPUContext
pos=805b5a80 len=92 sym=OSSetCurrentContext
pos=805b5af0 len=128 sym=OSSaveContext
pos=805b5b70 len=216 sym=OSLoadContext
pos=805b5c50 len=8 sym=OSGetStackPointer
pos=805b5c60 len=48 sym=OSSwitchFiber
pos=805b5c90 len=48 sym=OSSwitchFiberEx
pos=805b5cc0 len=36 sym=OSClearContext
pos=805b5cf0 len=188 sym=OSInitContext
pos=805b5db0 len=608 sym=OSDumpContext
pos=805b6010 len=132 sym=OSSwitchFPUContext
pos=805b60e0 len=300 sym=OSFillFPUContext
pos=805b62a0 len=300 sym=OSPanic
pos=805b63d0 len=652 sym=OSSetErrorHandler
pos=805b6ae0 len=344 sym=Utf16ToArg
pos=805b6c40 len=460 sym=PackInstallerArgs
pos=805b6e10 len=60 sym=Run
pos=805b6e60 len=36 sym=__OSGetExecParams
pos=805b76a0 len=200 sym=__OSLaunchMenu
pos=805b7770 len=1876 sym=__OSBootDolSimple
pos=805b7ed0 len=480 sym=__OSBootDol
pos=805b83e0 len=288 sym=ConfigureVideo
pos=805b8500 len=488 sym=OSFatal
pos=805b8e20 len=424 sym=Decode
pos=805b8ee8 len=8 sym=ptr__Q34nw4r3g3d35ResCommon<Q34nw4r3g3d11ResNodeData>CFv
pos=805b8fd0 len=120 sym=OSSetFontEncode
pos=805b9050 len=784 sym=ReadFont
pos=805b9360 len=280 sym=OSLoadFont
pos=805b9480 len=248 sym=ParseStringS
pos=805b9580 len=436 sym=ParseStringW
pos=805b9740 len=648 sym=OSGetFontTexel
pos=805b99d0 len=20 sym=OSDisableInterrupts
pos=805b99f0 len=20 sym=OSEnableInterrupts
pos=805b9a10 len=36 sym=OSRestoreInterrupts
pos=805b9a60 len=16 sym=__OSGetInterruptHandler
pos=805b9a70 len=196 sym=__OSInterruptInit
pos=805b9b40 len=604 sym=SetInterruptMask
pos=805b9da0 len=128 sym=__OSMaskInterrupts
pos=805b9e20 len=128 sym=__OSUnmaskInterrupts
pos=805b9ea0 len=680 sym=__OSDispatchInterrupt
pos=805ba1a0 len=24 sym=__OSModuleInit
pos=805ba220 len=200 sym=OSSendMessage
pos=805ba2f0 len=220 sym=OSReceiveMessage
pos=805ba4a0 len=12 sym=OSGetPhysicalMem2Size
pos=805ba4b0 len=12 sym=OSGetConsoleSimulatedMem1Size
pos=805ba4c0 len=12 sym=OSGetConsoleSimulatedMem2Size
pos=805ba510 len=72 sym=MEMIntrruptHandler
